VH;EFONELFO;4.0;NO939765360MVA;;;20110901;20111231;NOK;;ETMAN DISTRIBUSJON AS;GAMLE EIGERùYVEI 87;;4370;EGERSUND;NO
VL;1;1008813;PR 2X2,5/2,5MM INST.PAKKE 10M;MED 20 ST≈LKLAMMER OG VER;1;EA;STYKK;16000;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1008814;PL 2X0,75MM HVIT 100M SNELLE;;2;MTR;METER;300;10000;20110901;1;;1002;;;J;10000;0;
VA;1;1008814;P;6000000
VL;1;1008815;PL 2X0,75MM BRONSE 100M SNELLE;;2;MTR;METER;340;10000;20110901;1;;1002;;;J;10000;0;
VA;1;1008815;P;1000000
VL;1;1008816;PN 3X4,0MM ETLINE 50M ESKE;BRUN-BL≈-GUL/GRÿNN;2;MTR;METER;2260;10000;20110901;1;;1002;;;J;10000;0;
VA;1;1008816;P;18000000
VL;1;1008817;PL 2X0,75MM SORT 100M SNELLE;;2;MTR;METER;405;10000;20110901;1;;1001;;;J;10000;0;
VA;1;1008817;P;1000000
VL;1;1008818;PL 2X0,75MM BRUN 100M SNELLE;;2;MTR;METER;405;10000;20110901;1;;1001;;;J;10000;0;
VA;1;1008818;P;1000000
VL;1;1008829;PFXP 3G1,5MM FlertrÂdet;250M SNELLE;2;MTR;METER;1000;10000;20110901;1;;1001;;;J;10000;0;
VL;1;1008830;PFXP 3G2,5MM FlertrÂdet;150M SNELLE;2;MTR;METER;1500;10000;20110901;1;;1001;;;J;10000;0;
VA;1;1008830;P;2000000
VL;1;1008831;PFXP 4G1,5MM;200M SNELLE;2;MTR;METER;1300;10000;20110901;1;;1001;;;J;10000;0;
VL;1;1008832;PFXP 4G2,5MM FR;150M SNELLE;2;MTR;METER;2080;10000;20110901;1;;1001;;;J;10000;0;
VA;1;1008832;P;24000000
VL;1;1008833;PFXP 5G1,5MM;200M SNELLE;2;MTR;METER;1560;10000;20110901;1;;1001;;;J;10000;0;
VL;1;1008834;PFXP 5G2,5MM;150MM SNELLE;2;MTR;METER;2550;10000;20110901;1;;1001;;;J;10000;0;
VL;1;1008835;PFSP 2X1,5/1,5MM P≈ TROMMEL;;2;MTR;METER;1400;10000;20110901;1;;1001;;;J;10000;0;
VL;1;1008836;PFSP 2X2,5/2,5MM P≈ TROMMEL;;2;MTR;METER;1990;10000;20110901;1;;1001;;;J;10000;0;
VA;1;1008836;P;5000000
VL;1;1008837;PFSP 2X4/4MM P≈ TROMMEL;;2;MTR;METER;2750;10000;20110901;1;;1001;;;J;10000;0;
VL;1;1008838;PFSP 2X6/6MM P≈ TROMMEL;;2;MTR;METER;3950;10000;20110901;1;;1001;;;J;10000;0;
VL;1;1008839;PFSP 3X1,5/1,5MM P≈ TROMMEL;;2;MTR;METER;1660;10000;20110901;1;;1001;;;J;10000;0;
VL;1;1008840;GUMMIKABEL 3G1,5MM H07RN-F;50 mtr rull ;2;MTR;METER;1500;10000;20110901;1;;1001;;;J;10000;0;
VA;1;1008840;P;25000000
VL;1;1008841;GUMMIKABEL 3G2,5MM H07RN-F;50 mtr rull ;2;MTR;METER;2040;10000;20110901;1;;1001;;;J;10000;0;
VA;1;1008841;P;22500000
VL;1;1008842;PFSP 3X6/6MM P≈ TROMMEL;;2;MTR;METER;4660;10000;20110901;1;;1001;;;J;10000;0;
VL;3;1008843;GUMMIKABEL 4G2,5MM H07RN-F;50 mtr rull;2;MTR;METER;2600;10000;20110901;1;;1001;;;J;10000;0;
VA;3;1008843;P;15000000
VL;1;1008844;GUMMIKABEL 4G4,0MM H07RN-F;50 mtr rull ;2;MTR;METER;3750;10000;20110901;1;;1001;;;J;10000;0;
VA;1;1008844;P;15000000
VL;1;1008845;GUMMIKABEL 4G6,0MM H07RN-F;50 mtr rull ;2;MTR;METER;5130;10000;20110901;1;;1001;;;J;10000;0;
VA;1;1008845;P;12500000
VL;1;1008846;PFSP 3X10/10MM P≈ TROMMEL;;2;MTR;METER;7350;10000;20110901;1;;1001;;;J;10000;0;
VL;1;1008847;PFSP 3X16/16MM P≈ TROMMEL;;2;MTR;METER;11260;10000;20110901;1;;1001;;;J;10000;0;
VL;1;1008848;PFSP 3X2,5/2,5MM P≈ TROMMEL;;2;MTR;METER;2160;10000;20110901;1;;1001;;;J;10000;0;
VL;1;1008849;PFSP 3X4/4MM P≈ TROMMEL;;2;MTR;METER;3450;10000;20110901;1;;1001;;;J;10000;0;
VL;1;1008851;PFSP 4X1,5/1,5MM P≈ TROMMEL;;2;MTR;METER;2070;10000;20110901;1;;1001;;;J;10000;0;
VL;1;1008852;PFSP 4X2,5/2,5MM P≈ TROMMEL;;2;MTR;METER;2630;10000;20110901;1;;1001;;;J;10000;0;
VL;1;1008853;PFSP 4X4/4MM P≈ TROMMEL;;2;MTR;METER;4250;10000;20110901;1;;1001;;;J;10000;0;
VL;1;1008854;PFSP 4X6/6MM P≈ TROMMEL;;2;MTR;METER;6000;10000;20110901;1;;1001;;;J;10000;0;
VL;1;1008855;PFSP 4X10/10MM P≈ TROMMEL;;2;MTR;METER;8940;10000;20110901;1;;1001;;;J;10000;0;
VL;1;1008856;PFSP 4X16/16MM P≈ TROMMEL;;2;MTR;METER;13700;10000;20110901;1;;1001;;;J;10000;0;
VL;1;1008857;PR 2X1,5/1,5MM 500M P≈ SNELLE;;2;MTR;METER;940;10000;20110901;1;;1001;;;J;10000;0;
VL;1;1008858;PR 2X2,5/2,5MM 450M P≈ SNELLE;;2;MTR;METER;1340;10000;20110901;1;;1001;;;J;10000;0;
VL;1;1008859;PR 3X1,5/1,5MM 350M P≈ SNELLE;;2;MTR;METER;1700;10000;20110901;1;;1001;;;J;10000;0;
VL;1;1008860;PR 3X2,5/2,5MM 250M P≈ SNELLE;;2;MTR;METER;2680;10000;20110901;1;;1001;;;J;10000;0;
VL;1;1008861;PR 4X1,5/1,5MM 250M P≈ SNELLE;;2;MTR;METER;2350;10000;20110901;1;;1001;;;J;10000;0;
VL;1;1008862;PR 4X2,5/2,5MM 200M P≈ SNELLE;;2;MTR;METER;3400;10000;20110901;1;;1001;;;J;10000;0;
VL;1;1008863;PR 2X1,5/1,5MM;50M;2;MTR;METER;1060;10000;20110901;1;;1001;;;J;10000;0;
VA;1;1008863;P;24000000
VL;1;1008864;PR 2X2,5/2,5MM;50M;2;MTR;METER;1495;10000;20110901;1;;1001;;;J;10000;0;
VA;1;1008864;P;24000000
VL;1;1008865;PR 3X1,5/1,5MM 50M BUNT;;2;MTR;METER;1700;10000;20110901;1;;1001;;;J;10000;0;
VA;1;1008865;P;500000
VL;1;1008866;PR 3X2,5/2,5MM 50M BUNT;;2;MTR;METER;2300;10000;20110901;1;;1001;;;J;10000;0;
VA;1;1008866;P;500000
VL;1;1008867;PR 4X1,5/1,5MM 50M BUNT;;2;MTR;METER;2600;10000;20110901;1;;1001;;;J;10000;0;
VA;1;1008867;P;500000
VL;1;1008868;PR 4x2,5/2,5MM 50M BUNT;;2;MTR;METER;3400;10000;20110901;1;;1001;;;J;10000;0;
VA;1;1008868;P;500000
VL;1;1008869;PN 3X6,0MM ETLINE 50M ESKE;BRUN-BL≈-GUL/GRÿNN;2;MTR;METER;2950;10000;20110901;1;;1002;;;J;10000;0;
VA;1;1008869;P;500000
VL;1;1009300;ALUMATTE LFM-T-80W/M2  80W;1,0m2 0,5 x 2,0 m;1;EA;STYKK;72500;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1009301;ALUMATTE LFM-T-80W/M2 120W;1,5m2 0,5 x   3,0 m;1;EA;STYKK;87500;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1009302;ALUMATTE LFM-T-80W/M2 160W;2,0m2 0,5 x   4,0 m;1;EA;STYKK;102700;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1009303;ALUMATTE LFM-T-80W/M2 200W;2,5m2 0,5 x   5,0 m;1;EA;STYKK;117300;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1009304;ALUMATTE LFM-T-80W/M2 240W;3,0m2 0,5 x   6,0 m;1;EA;STYKK;132900;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1009305;ALUMATTE LFM-T-80W/M2 280W;3,5m2 0,5 x   7,0 m;1;EA;STYKK;147600;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1009306;ALUMATTE LFM-T-80W/M2 320W;4,0m2 0,5 x   8,0 m;1;EA;STYKK;162900;10000;20110901;1;;1004;;;J;10000;0;
VL;1;1009307;ALUMATTE LFM-T-80W/M2 360W;4,5m2 0,5 x   9,0 m;1;EA;STYKK;177900;10000;20110901;1;;1004;;;J;10000;0;
